weka_instance,uni_id,name,url,country,region,website_score,grade
888,4083,Yamaguchi University,https://www.yamaguchi-u.ac.jp,Japan,Asia (East & Southeast),51.11,C
889,5317,Jamia Hamdard,https://www.jamiahamdard.edu,India,South & Central Asia + Oceania,50.2,C
890,3032,University of Ferrara,https://www.unife.it,Italy,Eastern & Southern Europe,50.04,C
891,6302,Federal University of Ouro Preto,https://www.ufop.br,Brazil,Latin America & Africa,49.8,D
892,6029,Federal University of Pelotas,https://www.ufpel.edu.br,Brazil,Latin America & Africa,49.77,D
893,2072,Johannes Gutenberg University Mainz,https://www.uni-mainz.de,Germany,Western & Northern Europe,49.72,D
894,6098,University of Costa Rica,https://www.ucr.ac.cr,Peru & Andes,Latin America & Africa,49.21,D
895,5175,L.N. Gumilyov Eurasian National University,https://www.enu.kz,Central Asia,South & Central Asia + Oceania,48.94,D
896,6027,Federal University of Santa Maria,https://www.ufsm.br,Brazil,Latin America & Africa,48.65,D
897,6003,Federal University of Rio de Janeiro,https://www.ufrj.br,Brazil,Latin America & Africa,48.64,D
898,4065,Waseda University,https://www.waseda.jp,Japan,Asia (East & Southeast),48.49,D
899,1122,University of Maine,https://www.maine.edu,United States,North America,48.06,D
900,6439,South Valley University,https://www.svu.edu.eg,Egypt & North Africa,Latin America & Africa,47.76,D
901,6516,University of Antofagasta,https://www.uantof.cl,Chile,Latin America & Africa,47.7,D
902,3304,University of Burgos,https://www.ubu.es,Spain,Eastern & Southern Europe,47.54,D
903,6078,Industrial University of Santander,https://www.uis.edu.co,Colombia,Latin America & Africa,47.48,D
904,3050,Polytechnic University of Madrid,https://www.upm.es,Spain,Eastern & Southern Europe,46.8,D
905,6099,University of Puerto Rico,https://www.upr.edu,Peru & Andes,Latin America & Africa,46.65,D
906,3028,University of Salerno,https://www.unisa.it,Italy,Eastern & Southern Europe,46.37,D
907,6019,Federal University of Rio Grande do Norte,https://www.ufrn.br,Brazil,Latin America & Africa,46.32,D
908,3039,University of Udine,https://www.uniud.it,Italy,Eastern & Southern Europe,46.29,D
909,4082,Kagoshima University,https://www.kagoshima-u.ac.jp,Japan,Asia (East & Southeast),45.94,D
910,4073,Nagasaki University,https://www.nagasaki-u.ac.jp,Japan,Asia (East & Southeast),45.82,D
911,3033,University of Cagliari,https://www.unica.it,Italy,Eastern & Southern Europe,45.24,D
912,6007,University of Brasilia,https://www.unb.br,Brazil,Latin America & Africa,45.13,D
913,3068,University of the Balearic Islands,https://www.uib.eu,Spain,Eastern & Southern Europe,45.12,D
914,3186,Josip Juraj Strossmayer University of Osijek,https://www.unios.hr,Balkans,Eastern & Southern Europe,45.05,D
915,4209,Can Tho University,https://www.ctu.edu.vn,Vietnam,Asia (East & Southeast),45.0,D
916,4304,Beijing Forestry University,https://www.bjfu.edu.cn,China,Asia (East & Southeast),45.0,D
917,4116,Jeonbuk National University,https://www.jbnu.ac.kr,South Korea,Asia (East & Southeast),45.0,D
918,4305,Saitama University,https://www.saitama-u.ac.jp,Japan,Asia (East & Southeast),45.0,D
919,4097,KAIST,https://www.kaist.ac.kr,South Korea,Asia (East & Southeast),45.0,D
920,4208,Duy Tan University,https://www.duytan.edu.vn,Vietnam,Asia (East & Southeast),45.0,D
921,4300,Southwest Jiaotong University,https://www.swjtu.edu.cn,China,Asia (East & Southeast),45.0,D
922,4214,Universiti Brunei Darussalam,https://www.ubd.edu.bn,Other SE/E Asia,Asia (East & Southeast),45.0,D
923,4301,Central China Normal University,https://www.ccnu.edu.cn,China,Asia (East & Southeast),45.0,D
924,4013,Tongji University,https://www.tongji.edu.cn,China,Asia (East & Southeast),45.0,D
925,4010,Huazhong University of Science and Technology,https://www.hust.edu.cn,China,Asia (East & Southeast),45.0,D
926,3064,University of Oviedo,https://www.uniovi.es,Spain,Eastern & Southern Europe,45.0,D
927,5074,University of Agriculture Faisalabad,https://www.uaf.edu.pk,Pakistan,South & Central Asia + Oceania,45.0,D
928,5078,GIK Institute of Engineering Sciences and Technology,https://www.giki.edu.pk,Pakistan,South & Central Asia + Oceania,45.0,D
929,5086,Bahria University,https://www.bahria.edu.pk,Pakistan,South & Central Asia + Oceania,45.0,D
930,5087,University of Management and Technology,https://www.umt.edu.pk,Pakistan,South & Central Asia + Oceania,45.0,D
931,5090,University of Engineering and Technology Taxila,https://www.uettaxila.edu.pk,Pakistan,South & Central Asia + Oceania,45.0,D
932,5098,Bangladesh Agricultural University,https://www.bau.edu.bd,Bangladesh,South & Central Asia + Oceania,45.0,D
933,5101,Islamic University of Technology,https://www.iutoic-dhaka.edu,Bangladesh,South & Central Asia + Oceania,45.0,D
934,5105,East West University,https://www.ewubd.edu,Bangladesh,South & Central Asia + Oceania,45.0,D
935,5051,Tezpur University,https://www.tezu.ernet.in,India,South & Central Asia + Oceania,45.0,D
936,5048,All India Institute of Medical Sciences Delhi,https://www.aiims.edu,India,South & Central Asia + Oceania,45.0,D
937,5055,University of Calicut,https://www.uoc.ac.in,India,South & Central Asia + Oceania,45.0,D
938,6116,Nelson Mandela University,https://www.mandela.ac.za,South Africa,Latin America & Africa,45.0,D
939,3085,University of Lodz,https://www.uni.lodz.pl,Poland,Eastern & Southern Europe,45.0,D
940,6121,Mansoura University,https://www.mans.edu.eg,Egypt & North Africa,Latin America & Africa,45.0,D
941,3086,University of Silesia in Katowice,https://www.us.edu.pl,Poland,Eastern & Southern Europe,45.0,D
942,3093,Silesian University of Technology,https://www.polsl.pl,Poland,Eastern & Southern Europe,45.0,D
943,2112,Vrije Universiteit Amsterdam,https://vu.nl,Netherlands,Western & Northern Europe,45.0,D
944,5035,NIT Karnataka Surathkal,https://www.nitk.ac.in,India,South & Central Asia + Oceania,45.0,D
945,5041,Cochin University of Science and Technology,https://www.cusat.ac.in,India,South & Central Asia + Oceania,45.0,D
946,5039,Osmania University,https://www.osmania.ac.in,India,South & Central Asia + Oceania,45.0,D
947,5044,O.P. Jindal Global University,https://www.jgu.edu.in,India,South & Central Asia + Oceania,45.0,D
948,5030,Amrita Vishwa Vidyapeetham,https://www.amrita.edu,India,South & Central Asia + Oceania,45.0,D
949,5024,University of Calcutta,https://www.caluniv.ac.in,India,South & Central Asia + Oceania,45.0,D
950,5029,Birla Institute of Technology and Science Pilani,https://www.bits-pilani.ac.in,India,South & Central Asia + Oceania,45.0,D
951,4118,Dongguk University,https://www.dongguk.edu,South Korea,Asia (East & Southeast),45.0,D
952,4313,Universitas Negeri Yogyakarta,https://www.uny.ac.id,Indonesia,Asia (East & Southeast),45.0,D
953,5006,Indian Institute of Technology Roorkee,https://www.iitr.ac.in,India,South & Central Asia + Oceania,45.0,D
954,5023,Savitribai Phule Pune University,https://www.unipune.ac.in,India,South & Central Asia + Oceania,45.0,D
955,4160,Taylor's University,https://university.taylors.edu.my,Malaysia,Asia (East & Southeast),45.0,D
956,4159,Multimedia University,https://www.mmu.edu.my,Malaysia,Asia (East & Southeast),45.0,D
957,4158,Universiti Teknologi MARA,https://www.uitm.edu.my,Malaysia,Asia (East & Southeast),45.0,D
958,4187,King Mongkut's University of Technology Thonburi,https://www.kmutt.ac.th,Thailand,Asia (East & Southeast),45.0,D
959,6115,University of the Free State,https://www.ufs.ac.za,South Africa,Latin America & Africa,45.0,D
960,6112,Rhodes University,https://www.ru.ac.za,South Africa,Latin America & Africa,45.0,D
961,4015,Nankai University,https://www.nankai.edu.cn,China,Asia (East & Southeast),45.0,D
962,4016,Tianjin University,https://www.tju.edu.cn,China,Asia (East & Southeast),45.0,D
963,4198,Mapua University,https://www.mapua.edu.ph,Philippines,Asia (East & Southeast),45.0,D
964,4202,University of the East,https://www.ue.edu.ph,Philippines,Asia (East & Southeast),45.0,D
965,6526,University of Constantine 1,https://www.umc.edu.dz,Egypt & North Africa,Latin America & Africa,45.0,D
966,4001,Tsinghua University,https://www.tsinghua.edu.cn,China,Asia (East & Southeast),45.0,D
967,3301,University of L'Aquila,https://www.univaq.it,Italy,Eastern & Southern Europe,45.0,D
968,4002,Peking University,https://www.pku.edu.cn,China,Asia (East & Southeast),45.0,D
969,4004,Shanghai Jiao Tong University,https://www.sjtu.edu.cn,China,Asia (East & Southeast),45.0,D
970,4005,Zhejiang University,https://www.zju.edu.cn,China,Asia (East & Southeast),45.0,D
971,3197,University of Zilina,https://www.uniza.sk,Bulgaria & Slovakia,Eastern & Southern Europe,45.0,D
972,1047,Pennsylvania State University,https://www.psu.edu,United States,North America,45.0,D
973,5331,Maldives National University,https://www.mnu.edu.mv,Central Asia,South & Central Asia + Oceania,45.0,D
974,3193,Comenius University Bratislava,https://www.uniba.sk,Bulgaria & Slovakia,Eastern & Southern Europe,45.0,D
975,3168,University of Szeged,https://www.u-szeged.hu,Hungary,Eastern & Southern Europe,45.0,D
976,4093,Meiji University,https://www.meiji.ac.jp,Japan,Asia (East & Southeast),45.0,D
977,4009,Sun Yat-sen University,https://www.sysu.edu.cn,China,Asia (East & Southeast),45.0,D
978,4008,Wuhan University,https://www.whu.edu.cn,China,Asia (East & Southeast),45.0,D
979,6134,University of Nigeria Nsukka,https://www.unn.edu.ng,Sub-Saharan Africa,Latin America & Africa,45.0,D
980,6137,Covenant University,https://www.covenantuniversity.edu.ng,Sub-Saharan Africa,Latin America & Africa,45.0,D
981,4101,Sungkyunkwan University,https://www.skku.edu,South Korea,Asia (East & Southeast),45.0,D
982,5120,Macquarie University,https://www.mq.edu.au,Australia,South & Central Asia + Oceania,45.0,D
983,4018,Shandong University,https://www.sdu.edu.cn,China,Asia (East & Southeast),45.0,D
984,4019,Central South University,https://www.csu.edu.cn,China,Asia (East & Southeast),45.0,D
985,4020,Xiamen University,https://www.xmu.edu.cn,China,Asia (East & Southeast),45.0,D
986,4021,Southeast University,https://www.seu.edu.cn,China,Asia (East & Southeast),45.0,D
987,1061,Case Western Reserve University,https://case.edu,United States,North America,45.0,D
988,6143,Kenyatta University,https://www.ku.ac.ke,Sub-Saharan Africa,Latin America & Africa,45.0,D
989,2014,University of Birmingham,https://www.birmingham.ac.uk,United Kingdom,Western & Northern Europe,45.0,D
990,4045,Yunnan University,https://www.ynu.edu.cn,China,Asia (East & Southeast),45.0,D
991,5158,University of Peradeniya,https://www.pdn.ac.lk,Sri Lanka,South & Central Asia + Oceania,45.0,D
992,5161,University of Sri Jayewardenepura,https://www.sjp.ac.lk,Sri Lanka,South & Central Asia + Oceania,45.0,D
993,5162,University of Ruhuna,https://www.ruh.ac.lk,Sri Lanka,South & Central Asia + Oceania,45.0,D
994,3313,Hellenic Mediterranean University,https://www.hmu.gr,Greece,Eastern & Southern Europe,45.0,D
995,4039,Beijing Jiaotong University,https://www.bjtu.edu.cn,China,Asia (East & Southeast),45.0,D
996,6052,University of Guanajuato,https://www.ugto.mx,Mexico,Latin America & Africa,45.0,D
997,4038,Ocean University of China,https://www.ouc.edu.cn,China,Asia (East & Southeast),45.0,D
998,4062,Kyushu University,https://www.kyushu-u.ac.jp,Japan,Asia (East & Southeast),45.0,D
999,1179,University of Calgary,https://www.ucalgary.ca,Canada,North America,45.0,D
1000,5133,Swinburne University of Technology,https://www.swinburne.edu.au,Australia,South & Central Asia + Oceania,45.0,D
1001,5132,Western Sydney University,https://www.westernsydney.edu.au,Australia,South & Central Asia + Oceania,45.0,D
1002,5125,Griffith University,https://www.griffith.edu.au,Australia,South & Central Asia + Oceania,45.0,D
1003,2004,University College London,https://www.ucl.ac.uk,United Kingdom,Western & Northern Europe,45.0,D
1004,1402,University of Windsor,https://www.uwindsor.ca,Canada,North America,45.0,D
1005,1400,University of Louisville,https://www.louisville.edu,United States,North America,45.0,D
1006,1301,Montana State University,https://www.montana.edu,United States,North America,45.0,D
1007,6082,Pontifical Catholic University of Chile,https://www.uc.cl,Chile,Latin America & Africa,45.0,D
1008,1087,Colorado State University,https://www.colostate.edu,United States,North America,45.0,D
1009,2027,Newcastle University,https://www.ncl.ac.uk,United Kingdom,Western & Northern Europe,45.0,D
1010,3143,University of Bucharest,https://www.unibuc.ro,Romania,Eastern & Southern Europe,45.0,D
1011,4054,Jiangnan University,https://www.jiangnan.edu.cn,China,Asia (East & Southeast),45.0,D
1012,4048,Guangxi University,https://www.gxu.edu.cn,China,Asia (East & Southeast),45.0,D
1013,3154,Gheorghe Asachi Technical University of Iasi,https://www.tuiasi.ro,Romania,Eastern & Southern Europe,45.0,D
1014,3155,Taras Shevchenko National University of Kyiv,https://www.knu.ua,Ukraine,Eastern & Southern Europe,45.0,D
1015,2310,Technological University Dublin,https://www.tudublin.ie,Belgium/Ireland/Iceland,Western & Northern Europe,45.0,D
1016,3116,National and Kapodistrian University of Athens,https://www.uoa.gr,Greece,Eastern & Southern Europe,45.0,D
1017,3129,Technical University of Crete,https://www.tuc.gr,Greece,Eastern & Southern Europe,45.0,D
1018,4041,Jinan University,https://www.jnu.edu.cn,China,Asia (East & Southeast),45.0,D
1019,1150,Carleton College,https://www.carleton.edu,Canada,North America,45.0,D
1020,2185,Graz University of Technology,https://www.tugraz.at,Switzerland/Austria,Western & Northern Europe,45.0,D
1021,6016,Pontifical Catholic University of Rio de Janeiro,https://www.puc-rio.br,Brazil,Latin America & Africa,45.0,D
1022,1158,Harvey Mudd College,https://www.hmc.edu,United States,North America,45.0,D
1023,4029,Northwestern Polytechnical University,https://www.nwpu.edu.cn,China,Asia (East & Southeast),45.0,D
1024,4030,East China Normal University,https://www.ecnu.edu.cn,China,Asia (East & Southeast),45.0,D
1025,4031,Hunan University,https://www.hnu.edu.cn,China,Asia (East & Southeast),45.0,D
1026,4032,Beijing Institute of Technology,https://www.bit.edu.cn,China,Asia (East & Southeast),45.0,D
1027,1104,University of Dayton,https://udayton.edu,United States,North America,45.0,D
1028,2301,University of St. Gallen,https://www.unisg.ch,Switzerland/Austria,Western & Northern Europe,45.0,D
1029,1105,Marquette University,https://www.marquette.edu,United States,North America,45.0,D
1030,5304,Delhi Technological University,https://www.dtu.ac.in,India,South & Central Asia + Oceania,45.0,D
1031,1143,Bates College,https://www.bates.edu,United States,North America,45.0,D
1032,5301,Indian Institute of Technology Jodhpur,https://www.iitj.ac.in,India,South & Central Asia + Oceania,45.0,D
1033,5306,IIIT Delhi,https://www.iiitd.ac.in,India,South & Central Asia + Oceania,45.0,D
1034,6343,University of Malawi,https://www.unima.ac.mw,Sub-Saharan Africa,Latin America & Africa,45.0,D
1035,4155,Universiti Teknologi PETRONAS,https://www.utp.edu.my,Malaysia,Asia (East & Southeast),45.0,D
1036,6351,University of Lome,https://www.univ-lome.tg,Sub-Saharan Africa,Latin America & Africa,45.0,D
1037,4130,National Sun Yat-sen University,https://www.nsysu.edu.tw,Taiwan,Asia (East & Southeast),45.0,D
1038,4129,National Central University,https://www.ncu.edu.tw,Taiwan,Asia (East & Southeast),45.0,D
1039,4025,Dalian University of Technology,https://www.dlut.edu.cn,China,Asia (East & Southeast),45.0,D
1040,4150,University of Malaya,https://www.um.edu.my,Malaysia,Asia (East & Southeast),45.0,D
1041,4149,Singapore University of Technology and Design,https://www.sutd.edu.sg,Singapore,Asia (East & Southeast),45.0,D
1042,4138,University of Hong Kong,https://www.hku.hk,Hong Kong,Asia (East & Southeast),45.0,D
1043,4154,Universiti Teknologi Malaysia,https://www.utm.my,Malaysia,Asia (East & Southeast),45.0,D
1044,6354,Multimedia University of Kenya,https://www.mmu.ac.ke,Sub-Saharan Africa,Latin America & Africa,45.0,D
1045,4024,Jilin University,https://www.jlu.edu.cn,China,Asia (East & Southeast),45.0,D
1046,5314,MNNIT Allahabad,https://www.mnnit.ac.in,India,South & Central Asia + Oceania,45.0,D
1047,5328,Uva Wellassa University,https://www.uwu.ac.lk,Sri Lanka,South & Central Asia + Oceania,45.0,D
1048,1116,Stevens Institute of Technology,https://www.stevens.edu,United States,North America,45.0,D
1049,5410,NIT Srinagar,https://www.nitsri.ac.in,India,South & Central Asia + Oceania,45.0,D
1050,5411,IIIT Allahabad,https://www.iiita.ac.in,India,South & Central Asia + Oceania,45.0,D
1051,5408,NIT Jalandhar,https://www.nitj.ac.in,India,South & Central Asia + Oceania,45.0,D
1052,5407,NIT Hamirpur,https://www.nith.ac.in,India,South & Central Asia + Oceania,45.0,D
1053,3070,Jaume I University,https://www.uji.es,Spain,Eastern & Southern Europe,45.0,D
1054,6520,University of the West Indies,https://www.uwi.edu,Peru & Andes,Latin America & Africa,45.0,D
1055,4133,National Taiwan Normal University,https://www.ntnu.edu.tw,Taiwan,Asia (East & Southeast),44.87,D
1056,3062,University of Cordoba,https://www.uco.es,Spain,Eastern & Southern Europe,44.81,D
1057,4053,Capital Normal University,https://www.cnu.edu.cn,China,Asia (East & Southeast),44.43,D
1058,6028,Federal University of ABC,https://www.ufabc.edu.br,Brazil,Latin America & Africa,44.28,D
1059,4099,Korea University,https://www.korea.ac.kr,South Korea,Asia (East & Southeast),44.06,D
1060,4003,Fudan University,https://www.fudan.edu.cn,China,Asia (East & Southeast),43.87,D
1061,3147,Politehnica University of Timisoara,https://www.upt.ro,Romania,Eastern & Southern Europe,43.82,D
1062,6077,Externado University of Colombia,https://www.uexternado.edu.co,Colombia,Latin America & Africa,43.81,D
1063,3148,West University of Timisoara,https://www.uvt.ro,Romania,Eastern & Southern Europe,43.62,D
1064,6413,CEFET Rio de Janeiro,https://www.cefet-rj.br,Brazil,Latin America & Africa,43.53,D
1065,6104,Higher University of San Andres Bolivia,https://www.umsa.bo,Peru & Andes,Latin America & Africa,43.44,D
1066,3300,University of Salento,https://www.unisalento.it,Italy,Eastern & Southern Europe,43.28,D
1067,6128,Mohammed V University in Rabat,https://www.um5.ac.ma,Egypt & North Africa,Latin America & Africa,43.24,D
1068,6045,University of Guadalajara,https://www.udg.mx,Mexico,Latin America & Africa,41.92,D
1069,3004,University of Padua,https://www.unipd.it,Italy,Eastern & Southern Europe,41.63,D
1070,4125,National Tsing Hua University,https://www.nthu.edu.tw,Taiwan,Asia (East & Southeast),41.46,D
1071,4042,Northeastern University China,https://www.neu.edu.cn,China,Asia (East & Southeast),41.38,D
1072,4210,Hue University,https://www.hueuni.edu.vn,Vietnam,Asia (East & Southeast),41.25,D
1073,6024,Rio de Janeiro State University,https://www.uerj.br,Brazil,Latin America & Africa,41.18,D
1074,5418,Central University of Haryana,https://www.cuh.ac.in,India,South & Central Asia + Oceania,41.06,D
1075,3006,University of Naples Federico II,https://www.unina.it,Italy,Eastern & Southern Europe,40.69,D
1076,4127,National Cheng Kung University,https://www.ncku.edu.tw,Taiwan,Asia (East & Southeast),40.41,D
1077,6072,University of the Andes,https://www.uniandes.edu.co,Colombia,Latin America & Africa,40.16,D
1078,6025,State University of Maringa,https://www.uem.br,Brazil,Latin America & Africa,40.14,D
1079,6509,Anahuac University,https://www.anahuac.mx,Mexico,Latin America & Africa,39.94,D
1080,3073,Rey Juan Carlos University,https://www.urjc.es,Spain,Eastern & Southern Europe,39.85,D
1081,6093,Cayetano Heredia University,https://www.cayetano.edu.pe,Peru & Andes,Latin America & Africa,39.84,D
1082,6033,Getulio Vargas Foundation,https://www.fgv.br,Brazil,Latin America & Africa,39.81,D
1083,6097,University of the Republic Uruguay,https://www.udelar.edu.uy,Peru & Andes,Latin America & Africa,38.66,D
1084,6105,National University of Asuncion,https://www.una.py,Peru & Andes,Latin America & Africa,38.36,D
1085,6131,University of Tunis El Manar,https://www.utm.rnu.tn,Egypt & North Africa,Latin America & Africa,38.24,D
1086,4058,Osaka University,https://www.osaka-u.ac.jp,Japan,Asia (East & Southeast),37.94,D
1087,6017,Federal University of Goias,https://www.ufg.br,Brazil,Latin America & Africa,37.57,D
1088,3092,Cracow University of Technology,https://www.pk.edu.pl,Poland,Eastern & Southern Europe,37.39,D
1089,3306,Pablo de Olavide University,https://www.upo.es,Spain,Eastern & Southern Europe,36.99,D
1090,6069,Torcuato di Tella University,https://www.utdt.edu,Argentina,Latin America & Africa,36.85,D
1091,6315,National University of Mar del Plata,https://www.mdp.edu.ar,Argentina,Latin America & Africa,36.63,D
1092,4204,Vietnam National University Hanoi,https://www.vnu.edu.vn,Vietnam,Asia (East & Southeast),36.59,D
1093,6513,National University of Salta,https://www.unsa.edu.ar,Argentina,Latin America & Africa,36.25,D
1094,6503,Federal University of Acre,https://www.ufac.br,Brazil,Latin America & Africa,36.16,D
1095,4215,National University of Mongolia,https://www.num.edu.mn,Other SE/E Asia,Asia (East & Southeast),35.83,D
1096,6515,University of Bio-Bio,https://www.ubiobio.cl,Chile,Latin America & Africa,35.67,D
1097,6037,Federal University of Alagoas,https://www.ufal.edu.br,Brazil,Latin America & Africa,35.57,D
1098,6411,Federal University of Jequitinhonha and Mucuri Valleys,https://www.ufvjm.edu.br,Brazil,Latin America & Africa,35.37,D
1099,3105,University of Aveiro,https://www.ua.pt,Portugal,Eastern & Southern Europe,35.32,D
1100,3072,University of Extremadura,https://www.unex.es,Spain,Eastern & Southern Europe,35.3,D
1101,2169,Tampere University,https://www.tuni.fi,Finland,Western & Northern Europe,35.29,D
1102,6032,Federal University of Mato Grosso do Sul,https://www.ufms.br,Brazil,Latin America & Africa,35.27,D
1103,1181,Universidad Nacional Autonoma de Mexico (UNAM),https://www.unam.mx,United States,North America,35.25,D
1104,3131,Charles University,https://www.cuni.cz,Czechia,Eastern & Southern Europe,35.13,D
1105,6518,University of Panama,https://www.up.ac.pa,Peru & Andes,Latin America & Africa,35.06,D
1106,2140,Norwegian University of Life Sciences,https://www.nmbu.no,Norway,Western & Northern Europe,34.75,F
1107,6415,State University of Santa Cruz,https://www.uesc.br,Brazil,Latin America & Africa,34.6,F
1108,6012,Federal University of Bahia,https://www.ufba.br,Brazil,Latin America & Africa,34.33,F
1109,2137,University of Bergen,https://www.uib.no,Norway,Western & Northern Europe,34.2,F
1110,4051,Beijing University of Chemical Technology,https://www.buct.edu.cn,China,Asia (East & Southeast),34.18,F
1111,3063,University of Valladolid,https://www.uva.es,Spain,Eastern & Southern Europe,34.13,F
1112,6070,University of San Andres,https://www.udesa.edu.ar,Argentina,Latin America & Africa,34.02,F
1113,6517,Ricardo Palma University,https://www.urp.edu.pe,Peru & Andes,Latin America & Africa,33.88,F
1114,6040,University of the State of Rio de Janeiro Norte,https://www.uenf.br,Brazil,Latin America & Africa,33.76,F
1115,5179,Tashkent State Technical University,https://www.tdtu.uz,Central Asia,South & Central Asia + Oceania,33.75,F
1116,6094,National University of Engineering Peru,https://www.uni.edu.pe,Peru & Andes,Latin America & Africa,33.67,F
1117,3058,University of Malaga,https://www.uma.es,Spain,Eastern & Southern Europe,33.47,F
1118,6014,Federal University of Vicosa,https://www.ufv.br,Brazil,Latin America & Africa,33.42,F
1119,3078,Warsaw University of Technology,https://www.pw.edu.pl,Poland,Eastern & Southern Europe,33.36,F
1120,2149,Volda University College,https://www.hivolda.no,Norway,Western & Northern Europe,33.36,F
1121,6525,Aswan University,https://www.aswu.edu.eg,Egypt & North Africa,Latin America & Africa,33.33,F
1122,3061,University of Murcia,https://www.um.es,Spain,Eastern & Southern Europe,33.23,F
1123,6022,Federal University of Uberlandia,https://www.ufu.br,Brazil,Latin America & Africa,33.12,F
1124,3107,University of Beira Interior,https://www.ubi.pt,Portugal,Eastern & Southern Europe,33.1,F
1125,5088,University of Health Sciences Lahore,https://www.uhs.edu.pk,Pakistan,South & Central Asia + Oceania,32.13,F
1126,6401,Federal University of Lavras,https://www.ufla.br,Brazil,Latin America & Africa,32.08,F
1127,6437,Beni-Suef University,https://www.bsu.edu.eg,Egypt & North Africa,Latin America & Africa,32.07,F
1128,6015,Fluminense Federal University,https://www.uff.br,Brazil,Latin America & Africa,31.99,F
1129,6096,National Agrarian University La Molina,https://www.lamolina.edu.pe,Peru & Andes,Latin America & Africa,31.75,F
1130,3202,Vilnius University,https://www.vu.lt,Baltics,Eastern & Southern Europe,31.69,F
1131,6419,State University of Montes Claros,https://www.unimontes.br,Brazil,Latin America & Africa,31.69,F
1132,4177,Andalas University,https://www.unand.ac.id,Indonesia,Asia (East & Southeast),31.61,F
1133,6023,Federal University of Juiz de Fora,https://www.ufjf.br,Brazil,Latin America & Africa,31.53,F
1134,6404,Federal University of the Semi-Arid Region,https://www.ufersa.edu.br,Brazil,Latin America & Africa,31.51,F
1135,6424,University of Guadalajara CUCEA,https://www.cucea.udg.mx,Mexico,Latin America & Africa,31.51,F
1136,6414,State University of Goias,https://www.ueg.br,Brazil,Latin America & Africa,31.4,F
1137,2139,UiT The Arctic University of Norway,https://uit.no,Norway,Western & Northern Europe,31.39,F
1138,4105,Ewha Womans University,https://www.ewha.ac.kr,South Korea,Asia (East & Southeast),31.39,F
1139,6311,Autonomous University of Hidalgo,https://www.uaeh.edu.mx,Mexico,Latin America & Africa,31.0,F
1140,4034,University of Electronic Science and Technology of China,https://www.uestc.edu.cn,China,Asia (East & Southeast),30.93,F
1141,6436,Minia University,https://www.minia.edu.eg,Egypt & North Africa,Latin America & Africa,30.92,F
1142,6310,Autonomous University of Queretaro,https://www.uaq.mx,Mexico,Latin America & Africa,30.89,F
1143,6068,National University of the South,https://www.uns.edu.ar,Argentina,Latin America & Africa,30.73,F
1144,4046,Fuzhou University,https://www.fzu.edu.cn,China,Asia (East & Southeast),30.64,F
1145,6087,Adolfo Ibanez University,https://www.uai.cl,Chile,Latin America & Africa,30.49,F
1146,6321,Catholic University of the North,https://www.ucn.cl,Chile,Latin America & Africa,30.37,F
1147,6066,National University of Cuyo,https://www.uncuyo.edu.ar,Argentina,Latin America & Africa,29.99,F
1148,4094,Kanazawa Institute of Technology,https://www.kanazawa-it.ac.jp,Japan,Asia (East & Southeast),29.97,F
1149,3099,University of Szczecin,https://www.usz.edu.pl,Poland,Eastern & Southern Europe,29.87,F
1150,4026,Renmin University of China,https://www.ruc.edu.cn,China,Asia (East & Southeast),29.75,F
1151,2143,Nord University,https://www.nord.no,Norway,Western & Northern Europe,29.67,F
1152,4190,Naresuan University,https://www.nu.ac.th,Thailand,Asia (East & Southeast),29.57,F
1153,6006,Federal University of Rio Grande do Sul,https://www.ufrgs.br,Brazil,Latin America & Africa,29.47,F
1154,6080,Pontifical Bolivarian University,https://www.upb.edu.co,Colombia,Latin America & Africa,29.45,F
1155,6501,Federal University of Piaui,https://www.ufpi.br,Brazil,Latin America & Africa,29.43,F
1156,6423,Autonomous University of Nayarit,https://www.uan.edu.mx,Mexico,Latin America & Africa,29.41,F
1157,6309,University of Fortaleza,https://www.unifor.br,Brazil,Latin America & Africa,29.26,F
1158,3136,University of Chemistry and Technology Prague,https://www.vscht.cz,Czechia,Eastern & Southern Europe,29.11,F
1159,1184,University of Guelph,https://www.uoguelph.ca,Canada,North America,29.01,F
1160,6005,Federal University of Minas Gerais,https://www.ufmg.br,Brazil,Latin America & Africa,28.9,F
1161,6018,Federal University of Paraiba,https://www.ufpb.br,Brazil,Latin America & Africa,28.78,F
1162,3055,University of Salamanca,https://www.usal.es,Spain,Eastern & Southern Europe,28.69,F
1163,6306,Amazonas State University,https://www.uea.edu.br,Brazil,Latin America & Africa,28.49,F
1164,4055,Nanjing Agricultural University,https://www.njau.edu.cn,China,Asia (East & Southeast),28.4,F
1165,6001,University of Sao Paulo,https://www5.usp.br,Brazil,Latin America & Africa,28.23,F
1166,6511,University of Quintana Roo,https://www.uqroo.mx,Mexico,Latin America & Africa,27.9,F
1167,5071,University of Karachi,https://www.uok.edu.pk,Pakistan,South & Central Asia + Oceania,27.76,F
1168,2199,University of Iceland,https://www.hi.is,Belgium/Ireland/Iceland,Western & Northern Europe,27.41,F
1169,6333,Ferhat Abbas University of Setif,https://www.univ-setif.dz,Egypt & North Africa,Latin America & Africa,27.24,F
1170,1192,Instituto Politecnico Nacional,https://www.ipn.mx,United States,North America,27.21,F
1171,6009,Federal University of Parana,https://www.ufpr.br,Brazil,Latin America & Africa,26.9,F
