uni_id,name,url,country,region,rank,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a53_contrast_ratio_was_missing,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a72_alt_text_pct_was_missing,a73_accessible_design,a74_a11y_toggle,a75_bookmark,broken_links_log,load_time_z_region,notice_recency_days,notice_recency_days_was_missing,website_score,grade,regional_rank,country_rank
5158,University of Peradeniya,https://www.pdn.ac.lk,Sri Lanka,South & Central Asia + Oceania,991,1,0,0,0,1,0,0,1,1,1,1,1,10,1,1,1,0,1,1,2,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,21.0,0,0,0,0,0,0,0,75,1,0,1,0,1,1,97.1,0,1,0,0,0.0,3.84468489957083,5.0,0,45.0,D,168,
5161,University of Sri Jayewardenepura,https://www.sjp.ac.lk,Sri Lanka,South & Central Asia + Oceania,992,1,0,0,1,0,0,0,1,0,0,1,1,2,1,0,1,0,1,1,10,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,7.57,0,1,1,0,0,0,0,90,1,0,0,1,1,1,24.1,0,1,0,0,0.0,-0.41089617644379955,3650.0,1,45.0,D,168,
5162,University of Ruhuna,https://www.ruh.ac.lk,Sri Lanka,South & Central Asia + Oceania,993,1,0,0,1,0,0,0,1,0,0,1,1,10,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,12.63,0,1,1,0,0,0,1,90,1,0,1,1,1,0,84.6,0,1,0,0,0.0,-0.47786572969425006,228.0,0,45.0,D,168,
3313,Hellenic Mediterranean University,https://www.hmu.gr,Greece,Eastern & Southern Europe,994,1,0,0,1,1,0,0,0,0,0,0,1,8,1,1,1,1,1,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,5.74,0,1,1,0,0,1,0,90,1,0,1,1,1,0,51.9,0,1,1,0,0.0,1.145140288710607,26.0,0,45.0,D,162,
4039,Beijing Jiaotong University,https://www.bjtu.edu.cn,China,Asia (East & Southeast),995,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,12.82,0,1,0,0,0,0,0,75,0,1,0,0,1,0,0.0,0,0,0,0,0.6931471805599453,-0.2292680242803042,3650.0,1,45.0,D,114,6.0
6052,University of Guanajuato,https://www.ugto.mx,Mexico,Latin America & Africa,996,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12.63,0,0,0,0,0,0,0,75,1,2,0,1,1,1,90.0,0,1,0,0,1.0986122886681098,1.0241018021748864,3650.0,1,45.0,D,95,
4038,Ocean University of China,https://www.ouc.edu.cn,China,Asia (East & Southeast),997,1,0,0,0,0,0,0,1,0,0,1,1,10,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,21.0,0,1,0,0,0,0,0,75,0,2,1,1,1,0,0.0,0,0,0,0,1.0986122886681098,0.14738056708116265,82.0,0,45.0,D,114,6.0
4062,Kyushu University,https://www.kyushu-u.ac.jp,Japan,Asia (East & Southeast),998,1,0,0,1,1,0,0,0,0,0,1,1,8,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,12.63,0,1,1,0,0,0,0,75,1,0,1,1,1,0,30.0,0,1,0,0,0.0,0.3610890113006415,4.0,0,45.0,D,114,36.0
1179,University of Calgary,https://www.ucalgary.ca,Canada,North America,999,1,0,0,1,0,0,0,1,0,0,0,1,10,0,1,1,1,1,1,20,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,10.86,0,1,1,0,0,0,1,100,1,0,1,1,1,1,72.7,0,1,0,0,0.0,0.2566381436424556,0.0,0,45.0,D,187,24.0
5133,Swinburne University of Technology,https://www.swinburne.edu.au,Australia,South & Central Asia + Oceania,1000,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,11.98,0,1,1,1,0,1,1,100,1,0,1,1,0,1,65.2,0,1,1,0,0.0,-0.15067628218353363,95.0,0,45.0,D,168,33.0
5132,Western Sydney University,https://www.westernsydney.edu.au,Australia,South & Central Asia + Oceania,1001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,16,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,15.72,0,1,1,0,0,0,1,75,1,1,0,1,1,1,88.8,0,1,1,0,0.6931471805599453,0.4435766635692461,1.0,0,45.0,D,168,33.0
5125,Griffith University,https://www.griffith.edu.au,Australia,South & Central Asia + Oceania,1002,0,0,0,1,0,1,1,1,0,0,1,1,3,0,1,1,0,0,1,2,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,21.0,0,1,0,0,0,0,0,75,1,0,1,1,1,1,0.0,0,1,0,0,0.0,0.2980686074800682,0.0,0,45.0,D,168,33.0
2004,University College London,https://www.ucl.ac.uk,United Kingdom,Western & Northern Europe,1003,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,17.4,0,1,1,0,0,1,0,100,1,0,1,1,1,1,100.0,0,1,1,0,0.0,-1.3454788457365559,0.0,0,45.0,D,194,38.0
1402,University of Windsor,https://www.uwindsor.ca,Canada,North America,1004,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,12.63,0,1,0,0,0,0,0,75,1,0,1,0,1,1,65.0,0,1,1,0,0.0,1.5509956924046273,3650.0,1,45.0,D,187,24.0
1400,University of Louisville,https://www.louisville.edu,United States,North America,1005,1,0,0,1,0,0,0,0,1,1,0,1,5,0,1,1,1,1,1,13,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,12.63,0,1,1,0,0,0,0,100,1,0,1,0,1,1,76.9,0,1,1,0,0.0,0.8592767654973145,22.0,0,45.0,D,187,164.0
1301,Montana State University,https://www.montana.edu,United States,North America,1006,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,12.63,0,1,1,0,0,0,0,75,1,0,1,1,1,1,92.1,0,1,1,0,0.0,-0.6020545643631783,3650.0,1,45.0,D,187,164.0
6082,Pontifical Catholic University of Chile,https://www.uc.cl,Chile,Latin America & Africa,1007,1,0,0,1,1,0,0,0,1,1,0,1,4,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,15.43,0,1,0,0,0,1,0,100,1,0,1,1,1,1,70.4,0,1,0,0,0.0,-0.14540928310051723,3650.0,1,45.0,D,95,
1087,Colorado State University,https://www.colostate.edu,United States,North America,1008,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,1,1,1,10,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,21.0,0,1,0,0,0,0,0,90,1,0,1,1,1,1,89.7,0,1,1,0,0.0,-0.24179723765104363,3650.0,1,45.0,D,187,164.0
2027,Newcastle University,https://www.ncl.ac.uk,United Kingdom,Western & Northern Europe,1009,1,0,0,1,0,0,0,1,0,0,1,1,10,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,8.59,0,1,1,1,0,1,1,75,1,0,1,1,0,1,98.5,0,1,1,0,0.0,-0.09931383594098472,1.0,0,45.0,D,194,38.0
3143,University of Bucharest,https://www.unibuc.ro,Romania,Eastern & Southern Europe,1010,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,14.72,0,1,1,0,0,0,0,90,1,0,1,0,1,1,32.7,0,1,1,0,0.0,1.500008855306539,0.0,0,45.0,D,162,
4054,Jiangnan University,https://www.jiangnan.edu.cn,China,Asia (East & Southeast),1011,1,0,0,0,1,0,0,1,0,0,0,1,4,0,0,1,0,1,1,7,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.0,0,1,0,0,0,0,0,20,1,0,1,0,0,0,13.8,0,0,0,0,0.0,0.16885174410603038,3650.0,1,45.0,D,114,6.0
4048,Guangxi University,https://www.gxu.edu.cn,China,Asia (East & Southeast),1012,1,0,0,1,0,0,0,0,0,0,1,1,7,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,15.43,0,1,0,0,0,0,0,75,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0.49493270359584574,21.0,0,45.0,D,114,6.0
3154,Gheorghe Asachi Technical University of Iasi,https://www.tuiasi.ro,Romania,Eastern & Southern Europe,1013,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,9,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,7.49,0,1,1,0,0,0,0,90,1,0,1,0,1,0,62.5,0,1,0,0,0.0,-0.28723177514656995,15.0,0,45.0,D,162,
3155,Taras Shevchenko National University of Kyiv,https://www.knu.ua,Ukraine,Eastern & Southern Europe,1014,1,0,0,0,0,0,0,0,1,1,1,1,5,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,18.59,0,1,0,0,0,0,0,0,1,0,1,0,1,1,50.0,0,0,0,0,0.0,0.020882275608100628,1.0,0,45.0,D,162,
2310,Technological University Dublin,https://www.tudublin.ie,Belgium/Ireland/Iceland,Western & Northern Europe,1015,1,0,0,1,1,0,0,0,0,0,1,1,10,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,15.91,0,1,0,1,0,0,0,90,1,0,1,1,1,1,96.8,0,1,1,0,0.0,-0.745554301227071,1.0,0,45.0,D,194,
3116,National and Kapodistrian University of Athens,https://www.uoa.gr,Greece,Eastern & Southern Europe,1016,1,0,0,1,0,0,0,1,0,0,0,1,5,1,1,1,1,1,1,12,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,12.63,0,1,1,0,0,0,0,75,1,0,1,0,1,1,37.0,0,1,0,0,0.0,-1.296842699596176,1.0,0,45.0,D,162,
3129,Technical University of Crete,https://www.tuc.gr,Greece,Eastern & Southern Europe,1017,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,12.63,0,1,0,0,0,0,0,75,1,0,1,0,0,0,61.7,0,1,0,0,0.0,-0.6743448354261297,0.0,0,45.0,D,162,
4041,Jinan University,https://www.jnu.edu.cn,China,Asia (East & Southeast),1018,1,0,0,1,0,0,0,1,0,0,1,1,6,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,12.63,0,1,0,0,0,1,0,75,1,5,1,1,1,0,0.0,0,1,0,0,1.791759469228055,-0.23007068510366366,243.0,0,45.0,D,114,6.0
1150,Carleton College,https://www.carleton.edu,Canada,North America,1019,1,0,0,1,0,0,0,1,0,0,1,1,10,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12.63,0,1,0,0,0,0,0,90,1,0,1,1,0,1,100.0,0,1,1,0,0.0,-1.1321859611753418,3650.0,1,45.0,D,187,24.0
2185,Graz University of Technology,https://www.tugraz.at,Switzerland/Austria,Western & Northern Europe,1020,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,21.0,0,1,0,0,0,0,0,75,1,0,1,1,0,0,100.0,0,1,1,0,0.0,1.288466345234352,3650.0,1,45.0,D,194,
6016,Pontifical Catholic University of Rio de Janeiro,https://www.puc-rio.br,Brazil,Latin America & Africa,1021,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,19.2,0,1,1,0,0,0,0,75,1,4,1,1,1,0,100.0,0,1,0,0,1.6094379124341003,-0.12479312654271839,3650.0,1,45.0,D,95,14.0
1158,Harvey Mudd College,https://www.hmc.edu,United States,North America,1022,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,15,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,15.43,0,0,0,0,0,0,1,75,1,0,1,0,1,1,28.6,0,1,1,0,0.0,0.5648974318239718,3650.0,1,45.0,D,187,164.0
4029,Northwestern Polytechnical University,https://www.nwpu.edu.cn,China,Asia (East & Southeast),1023,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,20.27,0,1,0,0,0,0,0,55,1,0,1,1,1,0,25.0,0,0,0,0,0.0,1.3082287828649053,3650.0,1,45.0,D,114,6.0
4030,East China Normal University,https://www.ecnu.edu.cn,China,Asia (East & Southeast),1024,1,0,0,1,0,0,0,0,0,0,1,1,4,0,0,1,0,1,0,5,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,12.63,0,1,0,0,0,0,0,75,1,0,1,0,1,0,0.0,0,1,0,0,0.0,0.06591049351016867,3650.0,1,45.0,D,114,6.0
4031,Hunan University,https://www.hnu.edu.cn,China,Asia (East & Southeast),1025,1,0,0,1,0,0,0,0,1,1,1,1,10,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0.0,2.013566981392106,0.0,0,45.0,D,114,6.0
4032,Beijing Institute of Technology,https://www.bit.edu.cn,China,Asia (East & Southeast),1026,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,21.0,0,1,0,0,0,0,0,75,0,0,1,0,0,0,50.8,0,1,0,0,0.0,0.4054360217912565,5.0,0,45.0,D,114,6.0
1104,University of Dayton,https://udayton.edu,United States,North America,1027,0,0,0,1,0,0,0,1,0,0,0,1,5,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,19.63,0,1,0,0,0,0,0,75,1,0,1,1,1,1,94.7,0,1,0,0,0.0,0.11473114605889512,3650.0,1,45.0,D,187,164.0
2301,University of St. Gallen,https://www.unisg.ch,Switzerland/Austria,Western & Northern Europe,1028,0,0,0,1,1,1,0,1,1,2,1,1,10,0,1,1,1,1,1,14,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,21.0,0,1,0,0,0,0,0,100,1,0,1,1,1,1,44.0,0,1,0,0,0.0,0.7831135761325866,0.0,0,45.0,D,194,
1105,Marquette University,https://www.marquette.edu,United States,North America,1029,1,0,0,1,0,0,0,1,0,0,1,1,10,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,0,75,1,0,1,1,0,1,87.0,0,1,1,0,0.0,1.4126104743231405,3650.0,1,45.0,D,187,164.0
5304,Delhi Technological University,https://www.dtu.ac.in,India,South & Central Asia + Oceania,1030,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,4.67,0,1,0,0,0,1,0,0,1,4,1,1,1,0,53.8,0,0,0,0,1.6094379124341003,3.7495262156334506,0.0,0,45.0,D,168,69.0
1143,Bates College,https://www.bates.edu,United States,North America,1031,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,21.0,0,0,0,0,0,0,0,75,1,1,1,1,1,1,85.7,0,1,0,0,0.6931471805599453,0.008041943496071962,54.0,0,45.0,D,187,164.0
5301,Indian Institute of Technology Jodhpur,https://www.iitj.ac.in,India,South & Central Asia + Oceania,1032,1,0,0,0,0,0,0,1,0,0,1,1,5,1,1,1,0,1,1,7,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,15.43,0,1,1,0,0,0,0,75,1,0,1,1,1,1,95.7,0,1,0,0,0.0,0.5261887402066633,0.0,0,45.0,D,168,69.0
5306,IIIT Delhi,https://www.iiitd.ac.in,India,South & Central Asia + Oceania,1033,1,0,0,1,0,0,0,1,0,0,1,1,4,0,0,1,0,1,1,10,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,5.83,0,1,1,0,0,0,1,75,1,0,0,0,1,0,4.8,0,1,1,0,0.0,0.1752096217116021,3650.0,1,45.0,D,168,69.0
6343,University of Malawi,https://www.unima.ac.mw,Sub-Saharan Africa,Latin America & Africa,1034,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,10.41,0,1,1,0,0,1,0,75,1,1,0,0,1,1,2.3,0,1,0,0,0.6931471805599453,-0.5817144739257696,1.0,0,45.0,D,95,
4155,Universiti Teknologi PETRONAS,https://www.utp.edu.my,Malaysia,Asia (East & Southeast),1035,1,0,0,1,0,0,0,0,1,1,1,1,6,1,0,1,1,1,1,12,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,9.74,0,1,0,0,0,0,1,75,1,0,1,1,1,1,60.0,0,1,0,0,0.0,0.5806167464894771,3650.0,1,45.0,D,114,
6351,University of Lome,https://www.univ-lome.tg,Sub-Saharan Africa,Latin America & Africa,1036,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,6,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,5.33,0,1,1,0,0,0,0,90,1,2,1,0,1,0,10.5,0,1,0,0,1.0986122886681098,0.3932754606988382,784.0,0,45.0,D,95,
4130,National Sun Yat-sen University,https://www.nsysu.edu.tw,Taiwan,Asia (East & Southeast),1037,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,4.95,0,1,0,0,0,0,0,50,1,0,1,1,1,0,74.2,0,1,0,0,0.0,0.32476860904362226,0.0,0,45.0,D,114,
4129,National Central University,https://www.ncu.edu.tw,Taiwan,Asia (East & Southeast),1038,1,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,18.58,0,1,0,0,0,0,0,50,1,0,1,1,1,1,100.0,0,1,0,0,0.0,-0.4140806788588394,35.0,0,45.0,D,114,
4025,Dalian University of Technology,https://www.dlut.edu.cn,China,Asia (East & Southeast),1039,1,0,0,1,0,0,0,0,0,0,1,1,10,0,1,1,1,1,1,4,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,12.63,0,1,0,0,0,0,0,75,1,0,1,1,0,0,0.0,0,1,0,0,0.0,0.9903750968145254,50.0,0,45.0,D,114,6.0
4150,University of Malaya,https://www.um.edu.my,Malaysia,Asia (East & Southeast),1040,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,5.33,0,1,1,0,0,0,0,75,1,3,0,1,1,0,27.3,0,1,0,0,1.3862943611198906,0.007115588199082113,0.0,0,45.0,D,114,
4149,Singapore University of Technology and Design,https://www.sutd.edu.sg,Singapore,Asia (East & Southeast),1041,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,21.0,0,1,1,0,0,0,1,90,1,0,1,1,1,0,80.0,0,1,0,0,0.0,-0.31896537129073327,0.0,0,45.0,D,114,
4138,University of Hong Kong,https://www.hku.hk,Hong Kong,Asia (East & Southeast),1042,1,0,0,1,0,0,1,1,0,0,1,1,3,1,0,1,1,1,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,12.63,0,1,0,0,0,0,0,90,1,0,0,1,1,0,82.9,0,1,1,0,0.0,0.6083085448953818,3650.0,1,45.0,D,114,
4154,Universiti Teknologi Malaysia,https://www.utm.my,Malaysia,Asia (East & Southeast),1043,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,5.74,0,1,1,0,0,0,1,90,1,0,0,0,1,1,13.3,0,1,1,0,0.0,-0.842300228121157,3650.0,1,45.0,D,114,
6354,Multimedia University of Kenya,https://www.mmu.ac.ke,Sub-Saharan Africa,Latin America & Africa,1044,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,5.33,0,1,1,0,0,1,0,90,1,3,0,0,1,1,33.3,0,1,0,0,1.3862943611198906,-0.32562534552753414,5.0,0,45.0,D,95,
4024,Jilin University,https://www.jlu.edu.cn,China,Asia (East & Southeast),1045,1,0,0,0,0,0,0,1,0,0,1,1,10,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,21.0,0,1,0,0,0,0,0,75,1,0,0,0,1,0,0.0,0,0,0,0,0.0,-0.14659395947427084,62.0,0,45.0,D,114,6.0
5314,MNNIT Allahabad,https://www.mnnit.ac.in,India,South & Central Asia + Oceania,1046,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,11.29,0,1,0,0,0,0,0,75,1,0,1,1,1,1,29.8,0,0,0,0,0.0,0.04322583063407204,3.0,0,45.0,D,168,69.0
5328,Uva Wellassa University,https://www.uwu.ac.lk,Sri Lanka,South & Central Asia + Oceania,1047,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,21.0,0,1,1,0,0,0,1,75,1,0,0,0,1,1,45.6,0,1,0,0,0.0,1.4970028479102724,3650.0,1,45.0,D,168,
1116,Stevens Institute of Technology,https://www.stevens.edu,United States,North America,1048,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,0,1,1,7,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,21.0,0,1,0,0,0,0,1,90,1,0,1,1,1,1,78.3,0,1,0,0,0.0,-0.4052492392472909,32.0,0,45.0,D,187,164.0
5410,NIT Srinagar,https://www.nitsri.ac.in,India,South & Central Asia + Oceania,1049,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,5.33,0,1,1,0,0,0,0,75,1,1,1,1,1,1,0.0,0,0,0,0,0.6931471805599453,-1.040833628673097,3650.0,1,45.0,D,168,69.0
5411,IIIT Allahabad,https://www.iiita.ac.in,India,South & Central Asia + Oceania,1050,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,8,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,12.63,0,1,0,0,1,0,0,75,1,1,0,0,1,1,0.0,0,1,0,0,0.6931471805599453,-0.006634712661883881,0.0,0,45.0,D,168,69.0
5408,NIT Jalandhar,https://www.nitj.ac.in,India,South & Central Asia + Oceania,1051,1,0,0,1,0,0,0,1,1,1,1,1,4,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,20.19,0,1,1,1,0,1,0,75,1,5,1,0,1,1,14.9,0,1,0,0,1.791759469228055,0.06831904523399747,78.0,0,45.0,D,168,69.0
5407,NIT Hamirpur,https://www.nith.ac.in,India,South & Central Asia + Oceania,1052,1,0,0,1,1,0,0,1,1,0,1,1,5,1,1,1,1,1,1,15,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,5.83,0,1,1,0,0,1,0,75,1,0,1,1,1,1,74.5,0,1,0,0,0.0,0.5672503640974501,0.0,0,45.0,D,168,69.0
